,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
97497,97497,4djIiBLIlUqivlsvjUh5H7,Léo & Raphael,Na Contramão do Sucesso,Som de Peão,48,150600,False,0.587,0.935,8,-1.184,1,0.0965,0.0183,3.3e-06,0.279,0.596,179.951,4,sertanejo
92651,92651,1odzZRPb3CvbIT2xU5vFma,Frankie Avalon,25 All-Time Greatest Hits,Venus,48,143760,False,0.605,0.434,10,-12.976,1,0.0298,0.538,2.41e-05,0.0804,0.837,114.983,4,rockabilly
36122,36122,59orINRme5lLjeK2oREPuV,WAVE.;Marcus Alexander;JYRYMY,Memories (Jyrymy Remix),Memories - Jyrymy Remix,63,204787,False,0.787,0.689,10,-9.061,0,0.177,0.366,0.0461,0.117,0.24,121.0,4,french
6973,6973,2pxIV7JtFzgFhc4nFz2rK8,Mysticum,Planet Satan,Annihilation,15,280666,False,0.32,0.995,11,-4.38,1,0.222,4.92e-06,0.768,0.312,0.0362,175.96,4,black-metal
56049,56049,34da5Qqshstk7LI1wNe0LV,Roshan Sebastian;Kevin Jason,Poovukkul Olindhirukkum - Jeans,Poovukkul Olindhirukkum - Jeans,65,130815,False,0.694,0.339,7,-13.464,1,0.0378,0.514,0.0,0.133,0.221,89.95,4,indie-pop
23012,23012,6TLGHGuyZyU7fOOrKSDRYB,James Hype;Miggy Dela Rosa,Night Drive Autumn/Winter 2022/23,Ferrari,1,186661,False,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4,deep-house
72669,72669,7LRotHDhVHU9FE7oWhuFTL,While She Sleeps,SLEEPS SOCIETY,SYSTEMATIC,53,176695,True,0.528,0.961,10,-4.621,0,0.107,0.000149,0.000146,0.102,0.441,130.038,4,metalcore
59411,59411,3ibVGBrJ8owRcmBynolCum,Ahoora,20.30,E 20.306 W,0,221600,False,0.633,0.742,2,-5.686,1,0.0583,0.196,0.000939,0.0817,0.557,130.0,4,iranian
112300,112300,6o9EqO0WhvfzvEQOIDtiWK,Serhat Durmus;Zerrin,Yolu Yok (feat. Zerrin),Yolu Yok (feat. Zerrin),44,195991,False,0.655,0.632,9,-8.655,0,0.0454,0.0677,0.000599,0.0907,0.13,89.985,4,turkish
66493,66493,0127xufjRESDGHchbt9hvD,Mini Pop Kids,Mini Pop Kids 13,Get Up and Dance,12,199551,False,0.667,0.86,1,-5.279,1,0.0701,0.096,0.0,0.306,0.748,128.006,4,kids
10138,10138,2Tz6nQqBkyl7e2Jj8FlLhE,The Prodigy;Hervé,Invaders Must Die,Omen - Hervé's End of the World Remix,19,323986,False,0.575,0.957,6,-6.456,0,0.319,0.00155,0.0294,0.0812,0.119,127.98,4,breakbeat
35686,35686,6yVglASetPTTmsEeyNuhsi,Pablo,Desculpe Aí,Tem Dó,40,193413,False,0.654,0.61,11,-3.468,1,0.0322,0.217,0.0,0.783,0.596,131.644,4,forro
54606,54606,5sy7W9XDZZvSzUFP23NZoJ,Melorman,Lost Tracks,You Are,30,280000,False,0.698,0.496,9,-11.991,0,0.0367,0.557,0.852,0.091,0.282,160.007,4,idm
39208,39208,3D2mx2IEFfojOEIJ7cmVtX,Robert Schumann;Daniel Barenboim,Relajación y siestas,"Kinderszenen, Op. 15: 7. Träumerei",0,158840,False,0.497,0.00428,5,-38.446,1,0.0633,0.996,0.956,0.0745,0.331,129.456,5,german
92397,92397,5tDxrJQcuYLgJFfkUWG3xr,Toini & The Tomcats,Welcome to the Rock Garden (Vol. I),Love Never Dies,29,153373,False,0.606,0.701,0,-4.752,1,0.0266,0.238,0.0,0.128,0.771,101.09,4,rockabilly
101786,101786,5EylCaT1YbgwTJpe0EqYlj,White Noise for Babies;Natural White Noise for Babies;White Noise Baby Sleep;White Noise Nature Sounds Baby Sleep,Soothing Noise For Baby And You,White Noise Waves,33,176000,False,0.0745,0.996,11,-15.343,1,0.0517,0.904,0.955,0.951,1e-05,82.182,5,sleep
20609,20609,29L5vtBPqrZNBXri9CfWQm,Ava Max,It's You - Fresh Hits,Maybe You're the Problem,1,190318,False,0.53,0.835,9,-3.69,1,0.11,0.0453,0.0,0.0637,0.471,166.02,4,dance
2862,2862,3IyCL4Em1GOpNGDf451Hg1,The Struts,Everybody Wants,Could Have Been Me,71,187653,False,0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,4,alt-rock
70393,70393,0FjrLvldGA3kiwLBxv2PSD,Claire Kuo,在樹上唱歌,心牆,54,226920,False,0.7,0.62,3,-5.072,1,0.043,0.762,0.0,0.0965,0.338,123.879,4,mandopop
112378,112378,12SNxpytVKahQ25nOTpbFX,Jehan Barbur,Kusura Bakmasınlar,Kusura Bakmasınlar,41,247160,False,0.65,0.577,4,-8.728,0,0.0426,0.543,1.23e-06,0.18,0.373,81.986,4,turkish
48334,48334,0GyQ8MCMcla38fjfBZ5y7Y,9mm Parabellum Bullet,Helloween Party,Vampiregirl,1,191786,False,0.378,0.934,11,-3.702,0,0.107,0.0013,0.0149,0.322,0.602,159.829,4,hardcore
35626,35626,2SiL41C5cHNbMkH5jDdYYp,Rasta Chinela,Rasta Chinela as 20+,Vem Me Dengar,39,214986,False,0.705,0.963,9,-3.634,1,0.0348,0.119,0.0,0.289,0.949,95.988,4,forro
64472,64472,18TgSrZCGTyirirXPuXvb1,Dean Martin,Classic Christmas Greatest Hits,Let It Snow! Let It Snow! Let It Snow!,0,117466,False,0.487,0.244,1,-12.878,1,0.0355,0.807,1.97e-05,0.112,0.73,134.099,4,jazz
78390,78390,44psC0qxcl99mA1AetTF2U,Höhner,Da Simmer Dabei... Die Grössten Partyhits! (Gold Edition),Hey Kölle du bes e Jeföhl - Version 2005,32,242866,False,0.68,0.93,2,-5.052,1,0.0387,0.0377,0.0,0.198,0.805,120.017,4,party
11189,11189,7ogigweSsNAvKdzxIhahoE,Foy Vance,Feeling Good - Adult Pop Favorites,Coco,0,150613,False,0.65,0.282,11,-14.003,1,0.123,0.785,0.00106,0.081,0.641,81.223,4,british
102778,102778,17M1JFSr2eEvo5dQnCIQim,Leo Sayer,The Show Must Go On: The Leo Sayer Anthology,More Than I Can Say - Remastered,55,222133,False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,songwriter
76035,76035,1wn8wa2Vbsj5TZfKQN3rbM,Giuseppe Verdi;Vincenzo Ciliberti,CD 2 LE NOVITÀ,"Vespri Siciliani - Mercé, dilette amiche",0,214455,False,0.336,0.485,8,-11.719,1,0.052,0.949,0.937,0.844,0.546,125.921,3,opera
34548,34548,4qEJ335QcS2azvUJPgHG7S,The Avett Brothers,Calm Christmas,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,folk
83991,83991,0vrubfVLTbMi3GQilZaiOq,Above & Beyond;Richard Bedford;Blastoyz,10 Years of Group Therapy (Part 2),Sun & Moon - Blastoyz Remix,36,211002,False,0.64,0.881,6,-3.029,0,0.0632,0.00472,0.116,0.325,0.147,138.04,4,progressive-house
78973,78973,3NU97CByi69CH0CPQRxd16,Franco Piccolini;Luigi Ferrari,Viez auf Hawaii,Viez auf Hawaii,22,231219,False,0.755,0.549,0,-7.289,1,0.0423,0.0822,0.0,0.0917,0.334,79.971,4,party
75275,75275,3MJd5S8ZIUp19dVvKxgNoe,Deuter,Koyasan: Reiki Sound Healing,Lovesong from the Mountains,53,478520,False,0.184,0.0878,2,-20.655,0,0.0461,0.894,0.51,0.103,0.0374,64.248,4,new-age
88034,88034,0wJMDTFRqqzYfBu1LbNBeY,Feid,Homecoming Latin Party,Feliz Cumpleaños Ferxxo,0,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,reggae
101365,101365,1jOGrPITJsR5AGJo9Cviwj,Pink Noise,Pink Noise Rain Sounds,Tranquil Rain (No Fade),39,117000,False,0.182,0.962,1,-19.911,1,0.111,0.144,0.925,0.42,0.0124,89.053,5,sleep
45412,45412,3UpxVxiOgDX5YYplBsEXwO,Ichika Nito,Awakening,Nothing is lost,41,130082,False,0.693,0.16,9,-13.021,1,0.146,0.928,0.956,0.113,0.189,130.445,4,guitar
36751,36751,1rVDyh25v3jIQL7GqoNcLQ,Dr. Peacock;Billx,Frenchcore Worldwide 04,Trip to Mongolia,42,220259,False,0.635,0.961,8,-3.534,1,0.0652,0.431,0.508,0.198,0.149,100.018,1,french
91308,91308,37sINbJZcFdHFAsVNsPq1i,The Script,No Sound Without Silence,Superheroes,75,245466,False,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,4,rock
5374,5374,6ZRxnIHvjN0qTVRwz3PLtO,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),Smells Blood,63,109280,False,0.641,0.598,4,-8.485,0,0.0426,0.000586,0.863,0.121,0.161,109.999,4,anime
41123,41123,7cFCpaGvplMK6cyverA3Y4,Akin Jensen,Chilla & Röka Braja,Chilla & Röka Braja,30,218673,True,0.684,0.68,8,-5.891,1,0.319,0.612,0.0,0.803,0.834,89.908,4,goth
73350,73350,0LJcP6ApERw0OvosstOdZm,Modeselektor;Tommy Cash,Who Else,Who,49,281143,False,0.758,0.746,7,-11.39,1,0.0639,0.0997,0.0613,0.151,0.212,142.994,4,minimal-techno
7596,7596,3jXYV0kWv1FbMYypvyjfSK,The Infamous Stringdusters,The L&G Tapes LIVE,"Somebody To Love - Charlotte, NC 4/6/16",22,399567,False,0.527,0.567,1,-10.415,0,0.0312,0.58,0.00165,0.687,0.436,137.846,4,bluegrass
15687,15687,3WJr7eUk9Kr1JaJ9tOsN5P,BluntOne;Baen Mow,Cloud Surfing,Under Your Skin,55,145519,False,0.38,0.173,2,-13.952,0,0.0314,0.757,0.802,0.117,0.527,107.829,4,chill
51474,51474,2gNC2UZGVSK0iW4Ymc56na,Sidhu Moose Wala,Pbx 1,Devil,59,245524,False,0.57,0.793,10,-5.366,0,0.228,0.183,0.0,0.664,0.472,172.068,4,hip-hop
64486,64486,2IqzdOGvyDueiKusxR513H,Dean Martin,pov: you have a holly jolly christmas,Rudolph The Red-Nosed Reindeer,0,135760,False,0.478,0.201,7,-16.79,1,0.0332,0.919,0.0,0.0854,0.857,136.47,4,jazz
64748,64748,1Mbv3EJOUo6twpjn1p5oWY,Dave Brubeck,Ultimate Calm Christmas Jazz,O Tannenbaum,0,215400,False,0.572,0.0134,3,-29.694,1,0.0632,0.995,0.925,0.104,0.0873,113.888,4,jazz
24104,24104,57E7tBJkHvdFZ19FDqCNet,Octave One,Octivation EP,Nicolette,11,273928,False,0.79,0.714,5,-14.27,0,0.0682,0.126,0.848,0.109,0.417,122.852,4,detroit-techno
61399,61399,1TDHZUpqzJu4aL8PzSCHCM,夜光性アミューズ,夜光性イントロデュース,ネオンライトセンセーション,23,196786,False,0.61,0.953,0,-4.689,1,0.0656,0.0306,5.84e-06,0.181,0.718,170.086,4,j-idol
85835,85835,0dBdzZyVg8ldxFAVoRtXP6,Die Toten Hosen,Alles aus Liebe: 40 Jahre Die Toten Hosen,Alles passiert,36,247453,False,0.603,0.626,9,-4.58,1,0.0271,0.0669,0.0,0.218,0.317,76.023,4,punk-rock
62105,62105,1uveEvgKX4irLcp1BUTIFD,yama,色彩,色彩,71,192175,False,0.581,0.926,7,-3.268,0,0.0662,0.176,0.0,0.251,0.874,117.04,4,j-pop
29428,29428,4bMlXWjGoIFXNMrZNpthe7,Said The Sky;Kerli,Wide-Eyed,Never Gone,43,243200,False,0.407,0.647,2,-4.69,1,0.0384,0.178,3.65e-06,0.361,0.196,149.91,4,dubstep
23550,23550,5WgW9bG91h4zRUnBr97d6c,Rampa;Adam Port;&ME,You Are Safe,Muyè,52,469995,False,0.775,0.474,7,-15.341,1,0.0636,0.00963,0.943,0.108,0.0376,120.01,4,deep-house
103116,103116,3pyk12CF4I8MZMMWe7APu6,Stevie Wonder,World's Best Christmas Playlist,What Christmas Means To Me - Single Version / Mono,0,148146,False,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,4,soul
20273,20273,0tHc1BpDEmIyQQq5sla8tk,Sia,Christmas Time,Snowman,0,165906,False,0.716,0.511,1,-6.257,1,0.0332,0.483,0.0,0.0928,0.324,104.964,3,dance
34854,34854,1LbKeGIi1T9y227Q8YumnA,Malini Awasthi,Shri Ram Chandra Kripalu Bhajman (Shri Ram Stuti),Shri Ram Chandra Kripalu Bhajman - Shri Ram Stuti,31,464999,False,0.528,0.672,5,-4.084,1,0.0301,0.361,0.0,0.198,0.233,132.066,1,folk
52558,52558,333tzqrVZLbgtlsQLxbcjZ,Ray Price,The Essential Ray Price,Release Me,12,161013,False,0.719,0.221,7,-10.509,1,0.0318,0.918,1.37e-06,0.137,0.558,129.017,4,honky-tonk
20816,20816,5icOoE6VgqFKohjWWNp0Ac,Marshmello;CHVRCHES,Here With Me,Here With Me,75,156346,False,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,4,dance
113834,113834,7FllOr2AVNe64yqEKmPjGy,Musica para Acostarse,Música para Acostarse - 30 Canciones Relajantes para Dormir Profundamente y Recarga de Energía,Profunda Relajacion del Ser,23,387997,False,0.251,0.00627,7,-29.792,0,0.0295,0.64,0.933,0.112,0.0463,143.844,3,world-music
71425,71425,2Zi27tBhXnDQTz3porgaiw,3 Doors Down,Seventeen Days,Here Without You - Acoustic Version,64,232013,False,0.551,0.574,10,-6.265,0,0.0263,0.0203,0.0,0.186,0.308,143.734,4,metal
55192,55192,1TkyDEdjiUuYhoMkxdZCiO,Prateek Kuhad,Tere Hi Hum,Tere Hi Hum,58,177026,False,0.738,0.305,0,-9.667,1,0.0286,0.851,1.74e-05,0.15,0.489,116.07,1,indian
59980,59980,6B5MKB42EjEfYldDux3cRP,Spuntic,Between Green,Unbounded,0,198269,False,0.16,0.263,0,-20.167,0,0.0398,0.943,0.0028,0.0881,0.175,77.969,1,iranian
79612,79612,7N05mAG1X23Sd2PNOyoJSF,Hikaru Shirosu,Blue Stone of Atlas (Piano Solo Version),Blue Stone of Atlas - Piano Solo Version,50,158000,False,0.455,0.0038,10,-32.104,1,0.177,0.992,0.951,0.141,0.254,204.573,4,piano
30316,30316,5902W4uHWzhtOff1UK7the,Alesso;Katy Perry,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),80,161266,False,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,4,edm
74758,74758,4Q147jFy63ynUCePMG05fI,Luamarte,Canção Com Teu Nome,Canção Com Teu Nome,40,254185,False,0.647,0.292,2,-10.813,1,0.0286,0.725,0.0,0.138,0.353,115.982,4,mpb
63493,63493,2TF6CYX3bZ56K4d59WBPaj,COMPLEX,COMPLEX (Remastered 2012),IMAGINE HEROES,34,203280,False,0.388,0.99,7,-3.243,1,0.136,0.0121,8.62e-06,0.916,0.356,170.237,4,j-rock
33415,33415,2Gaynwa8ZoYKdc9w3utD1h,RADWIMPS,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),Dream Lantern - English Version,42,131666,False,0.207,0.835,8,-5.451,1,0.403,0.0258,9.22e-06,0.0588,0.193,178.044,4,emo
82175,82175,0GFlj8tSc4TMReREuqXkqO,Masked Intruder,M.I.,I Fought the Law,29,151946,False,0.425,0.945,0,-4.866,1,0.0764,0.00161,0.000157,0.23,0.796,199.822,4,power-pop
102561,102561,164OhifL9Eld1xMaptReyR,Prateek Kuhad,Prateek Kuhad on Audiotree Live,for your time - Audiotree Live Version,38,217670,False,0.759,0.166,3,-14.199,1,0.0393,0.918,0.000366,0.109,0.364,110.88,4,songwriter
40719,40719,3DjikuHBJ4XGVgKBDjOxzy,Central 3,Estremecem (Ao Vivo),Estremecem - Ao Vivo,40,306689,False,0.266,0.563,9,-7.234,0,0.0333,0.341,7.77e-06,0.26,0.255,147.925,4,gospel
105185,105185,2CCvwL3lgXH94oajKSOblm,PIÑA PINK,Waking Waves,Waking Waves,41,187857,False,0.649,0.158,9,-17.229,1,0.164,0.953,0.848,0.0639,0.425,84.031,4,study
50847,50847,0SG1geVQGs0GTbeUCd93U3,Malon,Nuevo Orden Mundial,Recordar para No Olvidar,20,195306,False,0.348,0.967,2,-4.428,1,0.125,4.65e-06,0.00289,0.322,0.328,185.97,4,heavy-metal
108826,108826,373oWlgKEPssyAnELcAe8a,Aníbal Troilo Y Su Orquesta Típica;Roberto Goyeneche,15 Grandes Exitos - Los Discos De Oro De Roberto Goyeneche,Fueye,16,183346,False,0.479,0.369,0,-9.348,1,0.0432,0.75,1.38e-06,0.344,0.486,111.782,5,tango
36933,36933,4CLYsmWsQzyCbUcqu2OYNT,Fauve,Vieux Frères - Partie 1,TUNNEL,30,248266,False,0.567,0.686,11,-8.35,0,0.045,0.00368,0.146,0.0804,0.229,110.045,4,french
96541,96541,5ofP0ayCr1BAMVxvsmyx7x,Marquinho Art'Samba;De Mangueira,Sambas De Enredo Das Escolas De Samba 2019,História Para Ninar Gente Grande,39,271453,False,0.419,0.71,3,-8.115,1,0.0654,0.101,0.0,0.0902,0.853,144.662,4,samba
14791,14791,0R4kJrifnG81w2yDzYFyYf,Sweet Little Band,Hillsong Para Bebes,Here in My Life,30,225785,False,0.561,0.286,11,-11.974,1,0.0277,0.924,0.67,0.0942,0.176,144.935,4,children
27671,27671,58zM8eyUWtoX4V3qpJ7pxC,Villem;Mcleod,Spiritual Value,Spiritual Value,16,318938,False,0.652,0.894,9,-5.668,0,0.0544,0.000371,0.881,0.0456,0.102,170.053,4,drum-and-bass
47017,47017,06Stw5UCrKYwPBxsTOfBtA,Ghost,Twisted Halloween Hits,Mary On A Cross,0,244804,False,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,hard-rock
47816,47816,0HOrDVS349XFcpCYsO2hAP,Bachman-Turner Overdrive,Not Fragile,You Ain't Seen Nothing Yet,72,234866,False,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,4,hard-rock
38725,38725,6ggA962ctXjQA5PZYUM3i6,The Growlers,Hot Tropics,Let it Be Known,26,198586,False,0.344,0.633,8,-6.492,0,0.0333,0.784,0.925,0.479,0.389,121.714,4,garage
97868,97868,3Gb6tD5PbkbKcwK6XY3zCh,Léo Magalhães,Ame Quem Te Ama,Leviana,44,207125,False,0.624,0.843,5,-3.956,1,0.0274,0.157,0.0,0.338,0.808,142.097,4,sertanejo
63708,63708,1nxHxgGQga4w2WrU1kieOB,DOES,The World's Edge,曇天,54,190440,False,0.207,0.983,2,-2.355,0,0.0643,0.00011,0.1,0.315,0.436,188.785,4,j-rock
2517,2517,6PypGyiu0Y2lCDBN1XZEnP,R.E.M.,Automatic For The People,Everybody Hurts,75,320266,False,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,3,alt-rock
105374,105374,5tx1rwnQZEm5E2Bf01jGA8,G:sson,Clogs And Pods,Clogs And Pods,36,148935,False,0.654,0.327,6,-10.915,0,0.0682,0.0133,0.737,0.261,0.151,148.142,4,study
16781,16781,7isF5XwomUnRiSLIKgeg9w,Wolfgang Amadeus Mozart;Berliner Philharmoniker;Karl Böhm,Mozart: A Night of Classics,"Die Zauberflöte, K. 620 / Zweiter Aufzug: Marsch der Priester",8,86333,False,0.248,0.0464,5,-30.37,1,0.0352,0.982,0.952,0.236,0.157,87.447,4,classical
26089,26089,3542EqIMlabFPcmcy8V5E2,Paweł Ciołkosz,Kraina lodu 2 (Muzyka z filmu/Edycja Deluxe),Którą wybrać z dróg,34,180813,False,0.504,0.469,8,-6.534,1,0.0289,0.604,0.0,0.124,0.244,75.177,4,disney
73242,73242,7uNL2lqhet9A7AB3xpLC4E,burger/ink,[las vegas],Elvism,27,314506,False,0.678,0.412,4,-17.291,0,0.0412,0.746,0.908,0.106,0.231,120.007,4,minimal-techno
14146,14146,1zPyupELPxSQcWidwJR9nm,The Laurie Berkner Band,Diversión para los peques,Down Down Baby,0,61240,False,0.712,0.496,0,-11.418,1,0.879,0.828,0.0,0.0739,0.656,139.533,4,children
104808,104808,3OL6rKs4tpYCdPZ9SEx50p,Aitana;Sebastian Yatra,Corazón Sin Vida,Corazón Sin Vida,62,181978,False,0.48,0.572,2,-4.013,1,0.0412,0.169,0.0,0.0711,0.452,89.89,4,spanish
99356,99356,44e6LWMz011gq6QU45nw2P,Shubham Kabra,Yeh Shaam,Yeh Shaam,39,234772,False,0.304,0.41,7,-12.633,1,0.0357,0.632,0.0,0.148,0.324,88.123,4,singer-songwriter
34595,34595,6cIYjXRwQwKnZas3JE3DFT,Four Tet,Eat Your Own Ears Recordings EP 1 / 2,Scythe Master,4,480253,False,0.644,0.815,1,-8.538,1,0.0469,0.00854,0.845,0.351,0.494,129.998,4,folk
78609,78609,3VihVUTIg6Jw0RKYG9XjSZ,Ikke Hüftgold;Honk!,Alle Blau (Bella Ciao),Alle Blau (Bella Ciao),27,175176,False,0.675,0.895,5,-3.057,0,0.244,0.0798,1.35e-06,0.383,0.477,129.986,4,party
17400,17400,5HuOQHBDbb0UJjEE2fw6Uq,SOPHIE,BIPP,BIPP,45,224142,False,0.765,0.703,2,-3.883,1,0.166,0.0937,0.0843,0.127,0.335,82.681,5,club
86086,86086,4GPQDyw9hC1DiZVh0ouDVL,The Black Keys,OK Boomers - Top Tunes,Keep My Name Outta Your Mouth,0,189356,False,0.597,0.702,11,-4.767,1,0.0445,0.0197,0.01,0.125,0.645,83.507,4,punk
30807,30807,2bQhVQbV7VBzSOPo8mbkUR,The Chainsmokers,Sick Boy,Beach House,56,206120,False,0.4,0.838,0,-4.491,1,0.0526,0.174,0.0,0.341,0.533,179.945,4,edm
95807,95807,0fnIHYY5u5dztgKdizQ89C,Sexteto Juventud,Antología de la Salsa,La Cárcel,28,384000,False,0.675,0.683,8,-9.973,1,0.0601,0.797,0.0114,0.374,0.921,110.934,4,salsa
85346,85346,01Nl8C2RuzukJWbOfYxsU6,Bulldog,Filosopunk,La Noche Sin Tí,41,341952,False,0.49,0.895,11,-5.851,0,0.05,0.0024,0.0,0.0901,0.354,93.465,4,punk-rock
108274,108274,5VsuaewFS9GWBGpbAhAWzu,Malena Muyala,Viajera,Pena Mulata,21,164226,False,0.694,0.292,2,-9.428,1,0.0755,0.849,0.000105,0.0942,0.408,102.92,4,tango
44655,44655,4uRW7Q5JdBNmpCMknCav6w,Linkin Park;Zion I,Reanimation,Plc.4 Mie Hæd (Amp Live Reanimation) [feat. Zion],43,260746,False,0.641,0.902,1,-7.068,1,0.18,0.181,0.0,0.654,0.524,133.273,4,grunge
111623,111623,4aiKrXuTAiAxV4gosTwwhf,Aim,Cold Water Music,Intro,20,55520,False,0.541,0.454,4,-10.406,0,0.0413,0.105,0.319,0.526,0.421,142.056,4,trip-hop
82299,82299,2pvGHaskdT2ZrKlXCVr03g,Elvis Costello,Spike,Tramp the Dirt Down,27,341333,False,0.403,0.272,7,-9.955,1,0.03,0.485,0.0,0.326,0.302,143.598,3,power-pop
21206,21206,0z0qRN3HNUCOG9y1R7umuD,Korede Bello,Do like That,Do Like That,58,213519,False,0.835,0.366,5,-10.246,0,0.426,0.357,0.0,0.0793,0.659,114.044,4,dancehall
59787,59787,4jGpQgN8N0coixYr14tXyI,Alireza Mashayekhi,Happy Electronic Sounds,"Autonom III, Op. 10",0,257410,False,0.461,0.438,5,-15.467,0,0.644,0.667,0.000873,0.13,0.0659,147.657,4,iranian
77088,77088,0xTt4ZNGExjOuzHKVHr0zN,Turma do Pagode;Péricles;Chrigor,Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) [Ao Vivo],Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) - Ao Vivo,54,360269,False,0.332,0.745,11,-6.511,0,0.0438,0.729,0.0,0.961,0.793,80.024,4,pagode
71046,71046,12cG3BUpk6PzLAzWK0mryO,Red Hot Chili Peppers,Alternative Rock Mixtape,By the Way,2,215666,False,0.441,0.986,0,-2.466,1,0.116,0.038,0.000781,0.0998,0.184,123.974,4,metal
50460,50460,2qxqY65LHkd4UbZtRAZKIN,Accept,Too Mean to Die,Too Mean to Die,51,261306,True,0.56,0.981,4,-5.445,0,0.104,3.08e-05,0.115,0.102,0.237,111.012,4,heavy-metal
110918,110918,3QjUQpn6qb3MybBsoaSPwD,Allen Watts,Shadows,Shadows,42,223152,False,0.329,0.997,0,-5.475,0,0.0663,0.00176,0.976,0.724,0.255,137.955,4,trance
76666,76666,47A73hd3iQE5hEtDmXlSnD,Jean-Philippe Rameau;Víkingur Ólafsson,Debussy – Rameau,Menuets I & II,22,163691,False,0.245,0.0868,7,-31.493,1,0.0466,0.993,0.914,0.22,0.406,79.079,4,opera
30690,30690,3sa06xVNmLLYIxdNNmVQN8,Jax Jones;MNEK,Where Did You Go (feat. MNEK),Where Did You Go? (feat. MNEK),83,177689,False,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4,edm
85405,85405,4SBTogXwTxT4Okzrej5PtW,Çilekeş,Y.O.K.,Yetmiyor,40,276080,False,0.472,0.749,1,-6.537,0,0.0304,0.000954,9.72e-06,0.153,0.107,141.986,4,punk-rock
30188,30188,0g2zW7vCyWkUJg5aQjOwi7,Avicii,Almorzando solo,The Days,0,278480,False,0.59,0.724,0,-3.278,1,0.0439,0.04,4.07e-05,0.142,0.526,127.05,4,edm
52361,52361,3riVW20i963OVohgnSE38m,George Jones,"Kickin' Out The Footlights... Again: Jones Sings Haggard, Haggard Sings Jones",The Way I Am,14,185853,False,0.632,0.349,6,-10.713,1,0.0283,0.508,7.44e-05,0.104,0.284,133.956,4,honky-tonk
105734,105734,2hKdIISUOCS16YsRQvVBjh,Sless Praismo,Relieved,Relieved,35,174000,False,0.749,0.123,7,-11.759,0,0.295,0.316,0.874,0.117,0.53,159.752,4,study
17650,17650,18uMuvNai5GtXxw4q8qjKR,Oklou;Casey MQ,For the Beasts,Lurk,40,153231,False,0.763,0.268,10,-18.192,0,0.0522,0.983,0.936,0.088,0.841,105.295,4,club
68687,68687,1npcpOYiEc29qN5UavSjGL,Hector & Tito,Halloween 2022 Perreo Vol. 4,Felina,1,216426,False,0.773,0.93,6,-6.497,1,0.0734,0.0233,0.014,0.075,0.732,92.989,4,latino
62195,62195,7InCJS4uYocZm0SHh0Doro,Gregory Porter;Anita Wilson,Soulful Christmas,Go Tell It On The Mountain / Ain't No Mountain High Enough - Medley,0,256040,False,0.559,0.79,2,-5.057,1,0.0535,0.0507,0.0,0.269,0.589,101.946,4,j-pop
103730,103730,7AlExLnELa4tPExzwqf91R,Smokey Robinson & The Miracles,70s Christmas Party,Jingle Bells,0,167733,False,0.565,0.676,2,-7.482,1,0.0384,0.335,0.0,0.125,0.963,103.554,4,soul
40662,40662,1WhTTo75YqLegIOyndRQex,Katsbarnea,Acústico (A Revolução Está de Volta),Apocalipse,39,360253,False,0.482,0.73,6,-7.205,0,0.0295,0.495,9.97e-05,0.956,0.548,119.826,4,gospel
16342,16342,0h6qqz8uLgNEe0pNtsMWNN,Gabriel Fauré;Cabin John Middle School Advanced Orchestra;Scott Herman,2021 Midwest Clinic: Cabin John Middle School Advanced Orchestra (Live),"Pavane in F-Sharp Minor, Op. 50 (Arr. B. Philips for Orchestra) [Live]",0,203160,False,0.167,0.133,4,-26.88,0,0.0822,0.774,0.692,0.729,0.204,142.844,4,classical
